,id,description
648,oth432_ppentq_compustatdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Property Plant and Equipment - Total (Net)
649,oth432_ppentq_compustatdeltapredict_funda_mae,Mean Average Error of the model of Property Plant and Equipment - Total (Net)
650,oth432_ppentq_compustatdeltapredict_funda_predict,Predict value of Property Plant and Equipment - Total (Net)
651,oth432_ppentq_mae,Mean Average Error of the model of Property Plant and Equipment - Total (Net)
652,oth432_ppentq_predict,Predict value of Property Plant and Equipment - Total (Net)
653,oth432_pred_cfo_yield,CFO Yield of Predictive models
654,oth432_pred_fcfe_yield,FCFE yield of Predictive models
655,oth432_pred_fcff_yield,FCFF yield of Predictive models
656,oth432_predictive_models_profitability1,1st profitability field of Predictive models
657,oth432_predictive_models_profitability2,2nd profitability field of Predictive models
658,oth432_predictive_models_profitability3,3rd profitability field of Predictive models
659,oth432_predictive_models_profitability4,4th profitability field of Predictive models
660,oth432_predictive_models_profitability5,5th profitability field of Predictive models
661,oth432_predictive_models_profitability6,6th profitability field of Predictive models
662,oth432_predictiveebit_a_predict,Predict value of Earnings before Interest and Tax
663,oth432_predictiveebit_q_predict,Predict value of Earnings before Interest and Tax
664,oth432_predictiveebit_ttm_predict,Predict value of Earnings before Interest and Tax
665,oth432_predictiveebitd_a_predict,"Predict value of Earnings before Interest,Tax and Depreciation"
666,oth432_predictiveebitd_q_predict,"Predict value of Earnings before Interest,Tax and Depreciation"
667,oth432_predictiveebitd_ttm_predict,"Predict value of Earnings before Interest,Tax and Depreciation"
668,oth432_predictiveebt_a_predict,Predict value of Earnings before tax
669,oth432_predictiveebt_q_predict,Predict value of Earnings before tax
670,oth432_predictiveebt_ttm_predict,Predict value of Earnings before tax
671,oth432_predictiveev_cur_mae,Mean Average Error of the model of Enterprise Value
672,oth432_predictiveev_cur_predict,Predict value of Enterprise Value
673,oth432_predictivefcf_a_predict,Predict value of Free Cash Flow
674,oth432_predictivefcf_q_predict,Predict value of Free Cash Flow
675,oth432_predictivefcf_ttm_predict,Predict value of Free Cash Flow
676,oth432_predictiveni_a_predict,Predict value of Net Income
677,oth432_predictiveni_q_predict,Predict value of Net Income
678,oth432_predictiveni_ttm_predict,Predict value of Net Income
679,oth432_predictiverev_a_predict,Predict value of Revenue - Total
680,oth432_predictiverev_q_predict,Predict value of Revenue - Total
681,oth432_predictiverev_ttm_predict,Predict value of Revenue - Total
682,oth432_predictivetotd_a_predict,Predict value of Total Debt
683,oth432_predictivetotd_q_predict,Predict value of Total Debt
684,oth432_qcom_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Other Comprehensive Income
685,oth432_qcom_trkdpitdeltapredict_annual_funda_predict,Predict value of Other Comprehensive Income
686,oth432_qpic_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Additional Paid-In Capital
687,oth432_qpic_trkdpitdeltapredict_annual_funda_predict,Predict value of Additional Paid-In Capital
688,oth432_qtco_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Total Common Shares Outstanding
689,oth432_qtco_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Total Common Shares Outstanding
690,oth432_qtco_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Total Common Shares Outstanding
691,oth432_qtco_trkdpitdeltapredict_funda_predict,Predict value of Total Common Shares Outstanding
692,oth432_qtel_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Total Liabilities & Shareholders' Equity
693,oth432_qtel_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Total Liabilities & Shareholders' Equity
694,oth432_qtel_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Total Liabilities & Shareholders' Equity
695,oth432_qtel_trkdpitdeltapredict_funda_predict,Predict value of Total Liabilities & Shareholders' Equity
696,oth432_qtle_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Total Equity
697,oth432_qtle_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Total Equity
698,oth432_qtle_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Total Equity
699,oth432_qtle_trkdpitdeltapredict_funda_predict,Predict value of Total Equity
700,oth432_qtll_predict,Predict value of Total Equity & Minority Interest
701,oth432_rasv2splitprofitabilityebit_q_profitability1,1st profitability field of Earnings before Interest and Tax
702,oth432_rasv2splitprofitabilityebit_q_profitability10,10th profitability field of Earnings before Interest and Tax
703,oth432_rasv2splitprofitabilityebit_q_profitability11,11th profitability field of Earnings before Interest and Tax
704,oth432_rasv2splitprofitabilityebit_q_profitability12,12th profitability field of Earnings before Interest and Tax
705,oth432_rasv2splitprofitabilityebit_q_profitability2,2nd profitability field of Earnings before Interest and Tax
706,oth432_rasv2splitprofitabilityebit_q_profitability3,3rd profitability field of Earnings before Interest and Tax
707,oth432_rasv2splitprofitabilityebit_q_profitability4,4th profitability field of Earnings before Interest and Tax
708,oth432_rasv2splitprofitabilityebit_q_profitability5,5th profitability field of Earnings before Interest and Tax
709,oth432_rasv2splitprofitabilityebit_q_profitability6,6th profitability field of Earnings before Interest and Tax
710,oth432_rasv2splitprofitabilityebit_q_profitability7,7th profitability field of Earnings before Interest and Tax
711,oth432_rasv2splitprofitabilityebit_q_profitability8,8th profitability field of Earnings before Interest and Tax
712,oth432_rasv2splitprofitabilityebit_q_profitability9,9th profitability field of Earnings before Interest and Tax
713,oth432_rasv2splitprofitabilityebit_ttm_profitability1,"1st profitability field of Earnings before Interest and Tax, trailing 12 months"
714,oth432_rasv2splitprofitabilityebit_ttm_profitability10,"10th profitability field of Earnings before Interest and Tax, trailing 12 months"
715,oth432_rasv2splitprofitabilityebit_ttm_profitability11,"11th profitability field of Earnings before Interest and Tax, trailing 12 months"
716,oth432_rasv2splitprofitabilityebit_ttm_profitability12,"12th profitability field of Earnings before Interest and Tax, trailing 12 months"
717,oth432_rasv2splitprofitabilityebit_ttm_profitability2,"2nd profitability field of Earnings before Interest and Tax, trailing 12 months"
718,oth432_rasv2splitprofitabilityebit_ttm_profitability3,"3rd profitability field of Earnings before Interest and Tax, trailing 12 months"
719,oth432_rasv2splitprofitabilityebit_ttm_profitability4,"4th profitability field of Earnings before Interest and Tax, trailing 12 months"
720,oth432_rasv2splitprofitabilityebit_ttm_profitability5,"5th profitability field of Earnings before Interest and Tax, trailing 12 months"
721,oth432_rasv2splitprofitabilityebit_ttm_profitability6,"6th profitability field of Earnings before Interest and Tax, trailing 12 months"
722,oth432_rasv2splitprofitabilityebit_ttm_profitability7,"7th profitability field of Earnings before Interest and Tax, trailing 12 months"
723,oth432_rasv2splitprofitabilityebit_ttm_profitability8,"8th profitability field of Earnings before Interest and Tax, trailing 12 months"
724,oth432_rasv2splitprofitabilityebit_ttm_profitability9,"9th profitability field of Earnings before Interest and Tax, trailing 12 months"
725,oth432_rasv2splitprofitabilityebitd_q_profitability1,"1st profitability field of Earnings before Interest,Tax and Depreciation"
726,oth432_rasv2splitprofitabilityebitd_q_profitability10,"10th profitability field of Earnings before Interest,Tax and Depreciation"
727,oth432_rasv2splitprofitabilityebitd_q_profitability11,"11th profitability field of Earnings before Interest,Tax and Depreciation"
728,oth432_rasv2splitprofitabilityebitd_q_profitability12,"12th profitability field of Earnings before Interest,Tax and Depreciation"
729,oth432_rasv2splitprofitabilityebitd_q_profitability2,"2nd profitability field of Earnings before Interest,Tax and Depreciation"
730,oth432_rasv2splitprofitabilityebitd_q_profitability3,"3rd profitability field of Earnings before Interest,Tax and Depreciation"
731,oth432_rasv2splitprofitabilityebitd_q_profitability4,"4th profitability field of Earnings before Interest,Tax and Depreciation"
732,oth432_rasv2splitprofitabilityebitd_q_profitability5,"5th profitability field of Earnings before Interest,Tax and Depreciation"
733,oth432_rasv2splitprofitabilityebitd_q_profitability6,"6th profitability field of Earnings before Interest,Tax and Depreciation"
734,oth432_rasv2splitprofitabilityebitd_q_profitability7,"7th profitability field of Earnings before Interest,Tax and Depreciation"
735,oth432_rasv2splitprofitabilityebitd_q_profitability8,"8th profitability field of Earnings before Interest,Tax and Depreciation"
736,oth432_rasv2splitprofitabilityebitd_q_profitability9,"9th profitability field of Earnings before Interest,Tax and Depreciation"
737,oth432_rasv2splitprofitabilityebitd_ttm_profitability1,"1st profitability field of Earnings before Interest,Tax and Depreciation, trailing 12 months"
738,oth432_rasv2splitprofitabilityebitd_ttm_profitability10,"10th profitability field of Earnings before Interest,Tax and Depreciation, trailing 12 months"
739,oth432_rasv2splitprofitabilityebitd_ttm_profitability11,"11th profitability field of Earnings before Interest,Tax and Depreciation, trailing 12 months"
740,oth432_rasv2splitprofitabilityebitd_ttm_profitability12,"12th profitability field of Earnings before Interest,Tax and Depreciation, trailing 12 months"
741,oth432_rasv2splitprofitabilityebitd_ttm_profitability2,"2nd profitability field of Earnings before Interest,Tax and Depreciation, trailing 12 months"
742,oth432_rasv2splitprofitabilityebitd_ttm_profitability3,"3rd profitability field of Earnings before Interest,Tax and Depreciation, trailing 12 months"
743,oth432_rasv2splitprofitabilityebitd_ttm_profitability4,"4th profitability field of Earnings before Interest,Tax and Depreciation, trailing 12 months"
744,oth432_rasv2splitprofitabilityebitd_ttm_profitability5,"5th profitability field of Earnings before Interest,Tax and Depreciation, trailing 12 months"
745,oth432_rasv2splitprofitabilityebitd_ttm_profitability6,"6th profitability field of Earnings before Interest,Tax and Depreciation, trailing 12 months"
746,oth432_rasv2splitprofitabilityebitd_ttm_profitability7,"7th profitability field of Earnings before Interest,Tax and Depreciation, trailing 12 months"
747,oth432_rasv2splitprofitabilityebitd_ttm_profitability8,"8th profitability field of Earnings before Interest,Tax and Depreciation, trailing 12 months"
748,oth432_rasv2splitprofitabilityebitd_ttm_profitability9,"9th profitability field of Earnings before Interest,Tax and Depreciation, trailing 12 months"
749,oth432_rasv2splitprofitabilityebt_q_profitability1,1st profitability field of Earnings before tax
750,oth432_rasv2splitprofitabilityebt_q_profitability10,10th profitability field of Earnings before tax
751,oth432_rasv2splitprofitabilityebt_q_profitability11,11th profitability field of Earnings before tax
752,oth432_rasv2splitprofitabilityebt_q_profitability12,12th profitability field of Earnings before tax
753,oth432_rasv2splitprofitabilityebt_q_profitability2,2nd profitability field of Earnings before tax
754,oth432_rasv2splitprofitabilityebt_q_profitability3,3rd profitability field of Earnings before tax
755,oth432_rasv2splitprofitabilityebt_q_profitability4,4th profitability field of Earnings before tax
756,oth432_rasv2splitprofitabilityebt_q_profitability5,5th profitability field of Earnings before tax
757,oth432_rasv2splitprofitabilityebt_q_profitability6,6th profitability field of Earnings before tax
758,oth432_rasv2splitprofitabilityebt_q_profitability7,7th profitability field of Earnings before tax
759,oth432_rasv2splitprofitabilityebt_q_profitability8,8th profitability field of Earnings before tax
760,oth432_rasv2splitprofitabilityebt_q_profitability9,9th profitability field of Earnings before tax
761,oth432_rasv2splitprofitabilityebt_ttm_profitability1,"1st profitability field of Earnings before tax, trailing 12 months"
762,oth432_rasv2splitprofitabilityebt_ttm_profitability10,"10th profitability field of Earnings before tax, trailing 12 months"
763,oth432_rasv2splitprofitabilityebt_ttm_profitability11,"11th profitability field of Earnings before tax, trailing 12 months"
764,oth432_rasv2splitprofitabilityebt_ttm_profitability12,"12th profitability field of Earnings before tax, trailing 12 months"
765,oth432_rasv2splitprofitabilityebt_ttm_profitability2,"2nd profitability field of Earnings before tax, trailing 12 months"
766,oth432_rasv2splitprofitabilityebt_ttm_profitability3,"3rd profitability field of Earnings before tax, trailing 12 months"
767,oth432_rasv2splitprofitabilityebt_ttm_profitability4,"4th profitability field of Earnings before tax, trailing 12 months"
768,oth432_rasv2splitprofitabilityebt_ttm_profitability5,"5th profitability field of Earnings before tax, trailing 12 months"
769,oth432_rasv2splitprofitabilityebt_ttm_profitability6,"6th profitability field of Earnings before tax, trailing 12 months"
770,oth432_rasv2splitprofitabilityebt_ttm_profitability7,"7th profitability field of Earnings before tax, trailing 12 months"
771,oth432_rasv2splitprofitabilityebt_ttm_profitability8,"8th profitability field of Earnings before tax, trailing 12 months"
772,oth432_rasv2splitprofitabilityebt_ttm_profitability9,"9th profitability field of Earnings before tax, trailing 12 months"
773,oth432_rasv2splitprofitabilityfcf_q_profitability1,1st profitability field of Free Cash Flow
774,oth432_rasv2splitprofitabilityfcf_q_profitability10,10th profitability field of Free Cash Flow
775,oth432_rasv2splitprofitabilityfcf_q_profitability11,11th profitability field of Free Cash Flow
776,oth432_rasv2splitprofitabilityfcf_q_profitability12,12th profitability field of Free Cash Flow
777,oth432_rasv2splitprofitabilityfcf_q_profitability2,2nd profitability field of Free Cash Flow
778,oth432_rasv2splitprofitabilityfcf_q_profitability3,3rd profitability field of Free Cash Flow
779,oth432_rasv2splitprofitabilityfcf_q_profitability4,4th profitability field of Free Cash Flow
780,oth432_rasv2splitprofitabilityfcf_q_profitability5,5th profitability field of Free Cash Flow
781,oth432_rasv2splitprofitabilityfcf_q_profitability6,6th profitability field of Free Cash Flow
782,oth432_rasv2splitprofitabilityfcf_q_profitability7,7th profitability field of Free Cash Flow
783,oth432_rasv2splitprofitabilityfcf_q_profitability8,8th profitability field of Free Cash Flow
784,oth432_rasv2splitprofitabilityfcf_q_profitability9,9th profitability field of Free Cash Flow
785,oth432_rasv2splitprofitabilityfcf_ttm_profitability1,"1st profitability field of Free Cash Flow, trailing 12 months"
786,oth432_rasv2splitprofitabilityfcf_ttm_profitability10,"10th profitability field of Free Cash Flow, trailing 12 months"
787,oth432_rasv2splitprofitabilityfcf_ttm_profitability11,"11th profitability field of Free Cash Flow, trailing 12 months"
788,oth432_rasv2splitprofitabilityfcf_ttm_profitability12,"12th profitability field of Free Cash Flow, trailing 12 months"
789,oth432_rasv2splitprofitabilityfcf_ttm_profitability2,"2nd profitability field of Free Cash Flow, trailing 12 months"
790,oth432_rasv2splitprofitabilityfcf_ttm_profitability3,"3rd profitability field of Free Cash Flow, trailing 12 months"
791,oth432_rasv2splitprofitabilityfcf_ttm_profitability4,"4th profitability field of Free Cash Flow, trailing 12 months"
792,oth432_rasv2splitprofitabilityfcf_ttm_profitability5,"5th profitability field of Free Cash Flow, trailing 12 months"
793,oth432_rasv2splitprofitabilityfcf_ttm_profitability6,"6th profitability field of Free Cash Flow, trailing 12 months"
794,oth432_rasv2splitprofitabilityfcf_ttm_profitability7,"7th profitability field of Free Cash Flow, trailing 12 months"
795,oth432_rasv2splitprofitabilityfcf_ttm_profitability8,"8th profitability field of Free Cash Flow, trailing 12 months"
796,oth432_rasv2splitprofitabilityfcf_ttm_profitability9,"9th profitability field of Free Cash Flow, trailing 12 months"
797,oth432_rasv2splitprofitabilityni_q_profitability1,1st profitability field of Net Income
798,oth432_rasv2splitprofitabilityni_q_profitability10,10th profitability field of Net Income
799,oth432_rasv2splitprofitabilityni_q_profitability11,11th profitability field of Net Income
800,oth432_rasv2splitprofitabilityni_q_profitability12,12th profitability field of Net Income
801,oth432_rasv2splitprofitabilityni_q_profitability2,2nd profitability field of Net Income
802,oth432_rasv2splitprofitabilityni_q_profitability3,3rd profitability field of Net Income
803,oth432_rasv2splitprofitabilityni_q_profitability4,4th profitability field of Net Income
804,oth432_rasv2splitprofitabilityni_q_profitability5,5th profitability field of Net Income
805,oth432_rasv2splitprofitabilityni_q_profitability6,6th profitability field of Net Income
806,oth432_rasv2splitprofitabilityni_q_profitability7,7th profitability field of Net Income
807,oth432_rasv2splitprofitabilityni_q_profitability8,8th profitability field of Net Income
808,oth432_rasv2splitprofitabilityni_q_profitability9,9th profitability field of Net Income
809,oth432_rasv2splitprofitabilityni_ttm_profitability1,"1st profitability field of Net Income, trailing 12 months"
810,oth432_rasv2splitprofitabilityni_ttm_profitability10,"10th profitability field of Net Income, trailing 12 months"
811,oth432_rasv2splitprofitabilityni_ttm_profitability11,"11th profitability field of Net Income, trailing 12 months"
812,oth432_rasv2splitprofitabilityni_ttm_profitability12,"12th profitability field of Net Income, trailing 12 months"
813,oth432_rasv2splitprofitabilityni_ttm_profitability2,"2nd profitability field of Net Income, trailing 12 months"
814,oth432_rasv2splitprofitabilityni_ttm_profitability3,"3rd profitability field of Net Income, trailing 12 months"
815,oth432_rasv2splitprofitabilityni_ttm_profitability4,"4th profitability field of Net Income, trailing 12 months"
816,oth432_rasv2splitprofitabilityni_ttm_profitability5,"5th profitability field of Net Income, trailing 12 months"
817,oth432_rasv2splitprofitabilityni_ttm_profitability6,"6th profitability field of Net Income, trailing 12 months"
818,oth432_rasv2splitprofitabilityni_ttm_profitability7,"7th profitability field of Net Income, trailing 12 months"
819,oth432_rasv2splitprofitabilityni_ttm_profitability8,"8th profitability field of Net Income, trailing 12 months"
820,oth432_rasv2splitprofitabilityni_ttm_profitability9,"9th profitability field of Net Income, trailing 12 months"
821,oth432_rasv2splitprofitabilityrev_q_profitability1,1st profitability field of Revenue - Total
822,oth432_rasv2splitprofitabilityrev_q_profitability10,10th profitability field of Revenue - Total
823,oth432_rasv2splitprofitabilityrev_q_profitability11,11th profitability field of Revenue - Total
824,oth432_rasv2splitprofitabilityrev_q_profitability12,12th profitability field of Revenue - Total
825,oth432_rasv2splitprofitabilityrev_q_profitability2,2nd profitability field of Revenue - Total
826,oth432_rasv2splitprofitabilityrev_q_profitability3,3rd profitability field of Revenue - Total
827,oth432_rasv2splitprofitabilityrev_q_profitability4,4th profitability field of Revenue - Total
828,oth432_rasv2splitprofitabilityrev_q_profitability5,5th profitability field of Revenue - Total
829,oth432_rasv2splitprofitabilityrev_q_profitability6,6th profitability field of Revenue - Total
830,oth432_rasv2splitprofitabilityrev_q_profitability7,7th profitability field of Revenue - Total
831,oth432_rasv2splitprofitabilityrev_q_profitability8,8th profitability field of Revenue - Total
832,oth432_rasv2splitprofitabilityrev_q_profitability9,9th profitability field of Revenue - Total
833,oth432_rasv2splitprofitabilityrev_ttm_profitability1,"1st profitability field of Revenue - Total, trailing 12 months"
834,oth432_rasv2splitprofitabilityrev_ttm_profitability10,"10th profitability field of Revenue - Total, trailing 12 months"
835,oth432_rasv2splitprofitabilityrev_ttm_profitability11,"11th profitability field of Revenue - Total, trailing 12 months"
836,oth432_rasv2splitprofitabilityrev_ttm_profitability12,"12th profitability field of Revenue - Total, trailing 12 months"
837,oth432_rasv2splitprofitabilityrev_ttm_profitability2,"2nd profitability field of Revenue - Total, trailing 12 months"
838,oth432_rasv2splitprofitabilityrev_ttm_profitability3,"3rd profitability field of Revenue - Total, trailing 12 months"
839,oth432_rasv2splitprofitabilityrev_ttm_profitability4,"4th profitability field of Revenue - Total, trailing 12 months"
840,oth432_rasv2splitprofitabilityrev_ttm_profitability5,"5th profitability field of Revenue - Total, trailing 12 months"
841,oth432_rasv2splitprofitabilityrev_ttm_profitability6,"6th profitability field of Revenue - Total, trailing 12 months"
842,oth432_rasv2splitprofitabilityrev_ttm_profitability7,"7th profitability field of Revenue - Total, trailing 12 months"
843,oth432_rasv2splitprofitabilityrev_ttm_profitability8,"8th profitability field of Revenue - Total, trailing 12 months"
844,oth432_rasv2splitprofitabilityrev_ttm_profitability9,"9th profitability field of Revenue - Total, trailing 12 months"
845,oth432_rc,Current Ratio of Predictive models
846,oth432_rectq_compustatdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Receivables - Total
847,oth432_rectq_compustatdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Receivables - Total
848,oth432_rectq_compustatdeltapredict_funda_mae,Mean Average Error of the model of Receivables - Total
849,oth432_rectq_compustatdeltapredict_funda_predict,Predict value of Receivables - Total
850,oth432_rectq_mae,Mean Average Error of the model of Receivables - Total
851,oth432_rectq_predict,Predict value of Receivables - Total
852,oth432_rid,Defensive Interval Ratio of Predictive models
853,oth432_rnts_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Net Sales
854,oth432_rnts_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Net Sales
855,oth432_rnts_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Net Sales
856,oth432_rnts_trkdpitdeltapredict_funda_predict,Predict value of Net Sales
857,oth432_rtlr_q_profitability_profitability1,1st profitability field of Total Revenue
858,oth432_rtlr_q_profitability_profitability10,10th profitability field of Total Revenue
859,oth432_rtlr_q_profitability_profitability11,11th profitability field of Total Revenue
860,oth432_rtlr_q_profitability_profitability12,12th profitability field of Total Revenue
861,oth432_rtlr_q_profitability_profitability2,2nd profitability field of Total Revenue
862,oth432_rtlr_q_profitability_profitability3,3rd profitability field of Total Revenue
863,oth432_rtlr_q_profitability_profitability4,4th profitability field of Total Revenue
864,oth432_rtlr_q_profitability_profitability5,5th profitability field of Total Revenue
865,oth432_rtlr_q_profitability_profitability6,6th profitability field of Total Revenue
866,oth432_rtlr_q_profitability_profitability7,7th profitability field of Total Revenue
867,oth432_rtlr_q_profitability_profitability8,8th profitability field of Total Revenue
868,oth432_rtlr_q_profitability_profitability9,9th profitability field of Total Revenue
869,oth432_rtlr_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Total Revenue
870,oth432_rtlr_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Total Revenue
871,oth432_rtlr_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Total Revenue
872,oth432_rtlr_trkdpitdeltapredict_funda_predict,Predict value of Total Revenue
873,oth432_saleq_compustatdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Sales/Turnover (Net)
874,oth432_saleq_compustatdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Sales/Turnover (Net)
875,oth432_saleq_compustatdeltapredict_funda_mae,Mean Average Error of the model of Sales/Turnover (Net)
876,oth432_saleq_compustatdeltapredict_funda_predict,Predict value of Sales/Turnover (Net)
877,oth432_saleq_profitability_profitability1,1st profitability field of Sales/Turnover (Net)
878,oth432_saleq_profitability_profitability10,10th profitability field of Sales/Turnover (Net)
879,oth432_saleq_profitability_profitability11,11th profitability field of Sales/Turnover (Net)
880,oth432_saleq_profitability_profitability12,12th profitability field of Sales/Turnover (Net)
881,oth432_saleq_profitability_profitability2,2nd profitability field of Sales/Turnover (Net)
882,oth432_saleq_profitability_profitability3,3rd profitability field of Sales/Turnover (Net)
883,oth432_saleq_profitability_profitability4,4th profitability field of Sales/Turnover (Net)
884,oth432_saleq_profitability_profitability5,5th profitability field of Sales/Turnover (Net)
885,oth432_saleq_profitability_profitability6,6th profitability field of Sales/Turnover (Net)
886,oth432_saleq_profitability_profitability7,7th profitability field of Sales/Turnover (Net)
887,oth432_saleq_profitability_profitability8,8th profitability field of Sales/Turnover (Net)
888,oth432_saleq_profitability_profitability9,9th profitability field of Sales/Turnover (Net)
889,oth432_sales_ev,Sales to Enterprise value ratio of Predictive models
890,oth432_sbda_a_profitability_profitability1,1st profitability field of Normalized EBITDA
891,oth432_sbda_a_profitability_profitability10,10th profitability field of Normalized EBITDA
892,oth432_sbda_a_profitability_profitability11,11th profitability field of Normalized EBITDA
893,oth432_sbda_a_profitability_profitability12,12th profitability field of Normalized EBITDA
894,oth432_sbda_a_profitability_profitability2,2nd profitability field of Normalized EBITDA
895,oth432_sbda_a_profitability_profitability3,3rd profitability field of Normalized EBITDA
896,oth432_sbda_a_profitability_profitability4,4th profitability field of Normalized EBITDA
897,oth432_sbda_a_profitability_profitability5,5th profitability field of Normalized EBITDA
898,oth432_sbda_a_profitability_profitability6,6th profitability field of Normalized EBITDA
899,oth432_sbda_a_profitability_profitability7,7th profitability field of Normalized EBITDA
900,oth432_sbda_a_profitability_profitability8,8th profitability field of Normalized EBITDA
901,oth432_sbda_a_profitability_profitability9,9th profitability field of Normalized EBITDA
902,oth432_sbda_mae,Mean Average Error of the model of Normalized EBITDA
903,oth432_sbda_predict,Predict value of Normalized EBITDA
904,oth432_sbda_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Annual Normalized EBITDA
905,oth432_sbda_trkdpitdeltapredict_annual_funda_predict,Predict value of Annual Normalized EBITDA
906,oth432_scex_predict,Predict value of Capital Expenditures
907,oth432_scex_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Capital Expenditures
908,oth432_scex_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Capital Expenditures
909,oth432_scex_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Capital Expenditures
910,oth432_scex_trkdpitdeltapredict_funda_predict,Predict value of Capital Expenditures
911,oth432_scip_trkdpitdeltapredict_funda_mada,"Mean Absolute Deviation of scaled actual value of Cash Interest Paid, Supplemental"
912,oth432_scip_trkdpitdeltapredict_funda_madp,"Mean Absolute Deviation of predicted value of Cash Interest Paid, Supplemental"
913,oth432_scip_trkdpitdeltapredict_funda_mae,"Mean Average Error of the model of Cash Interest Paid, Supplemental"
914,oth432_scip_trkdpitdeltapredict_funda_predict,"Predict value of Cash Interest Paid, Supplemental"
915,oth432_scor_mae,"Mean Average Error of the model of Cost of Revenue, Total"
916,oth432_scor_predict,"Predict value of Cost of Revenue, Total"
917,oth432_scsi_mae,Mean Average Error of the model of Cash and Short Term Investments
918,oth432_scsi_predict,Predict value of Cash and Short Term Investments
919,oth432_scsi_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Cash and Short Term Investments
920,oth432_scsi_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Cash and Short Term Investments
921,oth432_scsi_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Cash and Short Term Investments
922,oth432_scsi_trkdpitdeltapredict_funda_predict,Predict value of Cash and Short Term Investments
923,oth432_sctp_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Cash Taxes Paid
924,oth432_sctp_trkdpitdeltapredict_annual_funda_predict,Predict value of Cash Taxes Paid
925,oth432_scui_mae,Mean Average Error of the model of Total Current Assets less Inventory
926,oth432_scui_predict,Predict value of Total Current Assets less Inventory
927,oth432_sdaj_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Dilution Adjustment
928,oth432_sdaj_trkdpitdeltapredict_annual_funda_predict,Predict value of Dilution Adjustment
929,oth432_sfcf_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Financing Cash Flow Items
930,oth432_sfcf_trkdpitdeltapredict_annual_funda_predict,Predict value of Financing Cash Flow Items
931,oth432_sgpp_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Gross Margin
932,oth432_sgpp_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Gross Margin
933,oth432_sgpp_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Gross Margin
934,oth432_sgpp_trkdpitdeltapredict_funda_predict,Predict value of Gross Margin
935,oth432_sgrp_mae,Mean Average Error of the model of Gross Profit
936,oth432_sgrp_predict,Predict value of Gross Profit
937,oth432_sgrp_q_profitability_profitability1,1st profitability field of Gross Margin
938,oth432_sgrp_q_profitability_profitability10,10th profitability field of Gross Margin
939,oth432_sgrp_q_profitability_profitability11,11th profitability field of Gross Margin
940,oth432_sgrp_q_profitability_profitability12,12th profitability field of Gross Margin
941,oth432_sgrp_q_profitability_profitability2,2nd profitability field of Gross Margin
942,oth432_sgrp_q_profitability_profitability3,3rd profitability field of Gross Margin
943,oth432_sgrp_q_profitability_profitability4,4th profitability field of Gross Margin
944,oth432_sgrp_q_profitability_profitability5,5th profitability field of Gross Margin
945,oth432_sgrp_q_profitability_profitability6,6th profitability field of Gross Margin
946,oth432_sgrp_q_profitability_profitability7,7th profitability field of Gross Margin
947,oth432_sgrp_q_profitability_profitability8,8th profitability field of Gross Margin
948,oth432_sgrp_q_profitability_profitability9,9th profitability field of Gross Margin
949,oth432_sgrp_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Gross Margin
