,id,description
787,est_q_cpx_raisednum_1mth,"Number of raised analyst estimate of capital expenditure regarding the next quarter, compared to last montly update"
788,est_q_cpx_raisednum_4wks,"Number of raised analyst estimate of capital expenditure regarding the next quarter, where old and new estimate were made in past 4 weeks"
789,est_q_cpx_std,Standard deviation of analyst estimate of capital expenditure regarding the next quarter
790,est_q_cpx_std_3mth_ago,"Standard deviation of the analyst estimate of capital expenditure regarding the next quarter, made in past 3 months"
791,est_q_cpx_std_4wks_ago,"Standard deviation of the analyst estimate of capital expenditure regarding the next quarter, made in past 4 weeks"
792,est_q_dps_high,Highest analyst estimate of dividend per share regarding the next quarter
793,est_q_dps_high_3mth_ago,"Highest analyst estimate of dividend per share regarding the next quarter, made in past 3 months"
794,est_q_dps_high_4wks_ago,"Highest analyst estimate of dividend per share regarding the next quarter, made in past 4 weeks"
795,est_q_dps_low,Lowest analyst estimate of dividend per share regarding the next quarter
796,est_q_dps_low_3mth_ago,"Lowest analyst estimate of dividend per share regarding the next quarter, made in past 3 months"
797,est_q_dps_low_4wks_ago,"Lowest analyst estimate of dividend per share regarding the next quarter, made in past 4 weeks"
798,est_q_dps_lowered_1wk,"Number of lowered analyst estimate of dividend per share regarding the next quarter, since last weekly update"
799,est_q_dps_lowerednum_1mth,"Number of lowered analyst estimate of dividend per share regarding the next quarter, since last montly update"
800,est_q_dps_lowerednum_4wks,"Number of lowered analyst estimate of dividend per share regarding the next quarter, where old and new estimate were made in past 4 weeks"
801,est_q_dps_mean,Mean analyst estimate of dividend per share regarding the next quarter
802,est_q_dps_mean_28d,"Mean analyst estimate of dividend per share regarding the next quarter, made in the last 28 days"
803,est_q_dps_mean_3mth_ago,"Mean analyst estimate of dividend per share regarding the next quarter, 3 made in past 3 months"
804,est_q_dps_mean_4wks_ago,"Mean analyst estimate of dividend per share regarding the next quarter, made in past 4 weeks"
805,est_q_dps_median,Median analyst estimate of dividend per share regarding the next quarter
806,est_q_dps_median_3mth_ago,"Median analyst estimate of dividend per share regarding the next quarter, made in past 3 months"
807,est_q_dps_median_4wks_ago,"Median analyst estimate of dividend per share regarding the next quarter, made in past 4 weeks"
808,est_q_dps_num,Number of analyst estimate of dividend per share regarding the next quarter
809,est_q_dps_num_28d,"Number of analyst estimate of dividend per share regarding the next quarter, made in the last 28 days"
810,est_q_dps_num_3mth_ago,"Number of analyst estimate of dividend per share regarding the next quarter, made in past 3 months"
811,est_q_dps_num_4wks_ago,"Number of analyst estimate of dividend per share regarding the next quarter, where old and new estimate were made in past 4 weeks"
812,est_q_dps_raised_1wk,"Number of raised analyst estimate of dividend per share regarding the next quarter, compared to last weekly update"
813,est_q_dps_raisednum_1mth,"Number of raised analyst estimate of dividend per share regarding the next quarter, compared to last montly update"
814,est_q_dps_raisednum_4wks,"Number of raised analyst estimate of dividend per share regarding the next quarter, where old and new estimate were made in past 4 weeks"
815,est_q_dps_std,Standard deviation of analyst estimate of dividend per share regarding the next quarter
816,est_q_dps_std_3mth_ago,"Standard deviation of the analyst estimate of dividend per share regarding the next quarter, made in past 3 months"
817,est_q_dps_std_4wks_ago,"Standard deviation of the analyst estimate of dividend per share regarding the next quarter, made in past 4 weeks"
818,est_q_ebi_high,Highest analyst estimate of EBIT regarding the next quarter
819,est_q_ebi_high_3mth_ago,"Highest analyst estimate of EBIT regarding the next quarter, made in past 3 months"
820,est_q_ebi_high_4wks_ago,"Highest analyst estimate of EBIT regarding the next quarter, made in past 4 weeks"
821,est_q_ebi_low,Lowest analyst estimate of EBIT regarding the next quarter
822,est_q_ebi_low_3mth_ago,"Lowest analyst estimate of EBIT regarding the next quarter, made in past 3 months"
823,est_q_ebi_low_4wks_ago,"Lowest analyst estimate of EBIT regarding the next quarter, made in past 4 weeks"
824,est_q_ebi_lowered_1wk,"Number of lowered analyst estimate of EBIT regarding the next quarter, since last weekly update"
825,est_q_ebi_lowerednum_1mth,"Number of lowered analyst estimate of EBIT regarding the next quarter, since last montly update"
826,est_q_ebi_lowerednum_4wks,"Number of lowered analyst estimate of EBIT regarding the next quarter, where old and new estimate were made in past 4 weeks"
827,est_q_ebi_mean,Mean analyst estimate of EBIT regarding the next quarter
828,est_q_ebi_mean_28d,"Mean analyst estimate of EBIT regarding the next quarter, made in the last 28 days"
829,est_q_ebi_mean_3mth_ago,"Mean analyst estimate of EBIT regarding the next quarter, 3 made in past 3 months"
830,est_q_ebi_mean_4wks_ago,"Mean analyst estimate of EBIT regarding the next quarter, made in past 4 weeks"
831,est_q_ebi_median,Median analyst estimate of EBIT regarding the next quarter
832,est_q_ebi_median_3mth_ago,"Median analyst estimate of EBIT regarding the next quarter, made in past 3 months"
833,est_q_ebi_median_4wks_ago,"Median analyst estimate of EBIT regarding the next quarter, made in past 4 weeks"
834,est_q_ebi_num,Number of analyst estimate of EBIT regarding the next quarter
835,est_q_ebi_num_28d,"Number of analyst estimate of EBIT regarding the next quarter, made in the last 28 days"
836,est_q_ebi_num_3mth_ago,"Number of analyst estimate of EBIT regarding the next quarter, made in past 3 months"
837,est_q_ebi_num_4wks_ago,"Number of analyst estimate of EBIT regarding the next quarter, where old and new estimate were made in past 4 weeks"
838,est_q_ebi_raised_1wk,"Number of raised analyst estimate of EBIT regarding the next quarter, compared to last weekly update"
839,est_q_ebi_raisednum_1mth,"Number of raised analyst estimate of EBIT regarding the next quarter, compared to last montly update"
840,est_q_ebi_raisednum_4wks,"Number of raised analyst estimate of EBIT regarding the next quarter, where old and new estimate were made in past 4 weeks"
841,est_q_ebi_std,Standard deviation of analyst estimate of EBIT regarding the next quarter
842,est_q_ebi_std_28d,"Standard deviation of the analyst estimate of EBIT regarding the next quarter, made in the last 28 days"
843,est_q_ebi_std_3mth_ago,"Standard deviation of the analyst estimate of EBIT regarding the next quarter, made in past 3 months"
844,est_q_ebi_std_4wks_ago,"Standard deviation of the analyst estimate of EBIT regarding the next quarter, made in past 4 weeks"
845,est_q_ebs_high,Highest analyst estimate of EBITDA per share regarding the next quarter
846,est_q_ebs_high_3mth_ago,"Highest analyst estimate of EBITDA per share regarding the next quarter, made in past 3 months"
847,est_q_ebs_high_4wks_ago,"Highest analyst estimate of EBITDA per share regarding the next quarter, made in past 4 weeks"
848,est_q_ebs_low,Lowest analyst estimate of EBITDA per share regarding the next quarter
849,est_q_ebs_low_3mth_ago,"Lowest analyst estimate of EBITDA per share regarding the next quarter, made in past 3 months"
850,est_q_ebs_low_4wks_ago,"Lowest analyst estimate of EBITDA per share regarding the next quarter, made in past 4 weeks"
851,est_q_ebs_lowered_1wk,"Number of lowered analyst estimate of EBITDA per share regarding the next quarter, since last weekly update"
852,est_q_ebs_lowerednum_1mth,"Number of lowered analyst estimate of EBITDA per share regarding the next quarter, since last montly update"
853,est_q_ebs_lowerednum_4wks,"Number of lowered analyst estimate of EBITDA per share regarding the next quarter, where old and new estimate were made in past 4 weeks"
854,est_q_ebs_mean,Mean analyst estimate of EBITDA per share regarding the next quarter
855,est_q_ebs_mean_28d,"Mean analyst estimate of EBITDA per share regarding the next quarter, made in the last 28 days"
856,est_q_ebs_mean_3mth_ago,"Mean analyst estimate of EBITDA per share regarding the next quarter, 3 made in past 3 months"
857,est_q_ebs_mean_4wks_ago,"Mean analyst estimate of EBITDA per share regarding the next quarter, made in past 4 weeks"
858,est_q_ebs_median,Median analyst estimate of EBITDA per share regarding the next quarter
859,est_q_ebs_median_3mth_ago,"Median analyst estimate of EBITDA per share regarding the next quarter, made in past 3 months"
860,est_q_ebs_median_4wks_ago,"Median analyst estimate of EBITDA per share regarding the next quarter, made in past 4 weeks"
861,est_q_ebs_num,Number of analyst estimate of EBITDA per share regarding the next quarter
862,est_q_ebs_num_28d,"Number of analyst estimate of EBITDA per share regarding the next quarter, made in the last 28 days"
863,est_q_ebs_num_3mth_ago,"Number of analyst estimate of EBITDA per share regarding the next quarter, made in past 3 months"
864,est_q_ebs_num_4wks_ago,"Number of analyst estimate of EBITDA per share regarding the next quarter, where old and new estimate were made in past 4 weeks"
865,est_q_ebs_raised_1wk,"Number of raised analyst estimate of EBITDA per share regarding the next quarter, compared to last weekly update"
866,est_q_ebs_raisednum_1mth,"Number of raised analyst estimate of EBITDA per share regarding the next quarter, compared to last montly update"
867,est_q_ebs_raisednum_4wks,"Number of raised analyst estimate of EBITDA per share regarding the next quarter, where old and new estimate were made in past 4 weeks"
868,est_q_ebt_high,Highest analyst estimate of EBITDA regarding the next quarter
869,est_q_ebt_high_3mth_ago,"Highest analyst estimate of EBITDA regarding the next quarter, made in past 3 months"
870,est_q_ebt_high_4wks_ago,"Highest analyst estimate of EBITDA regarding the next quarter, made in past 4 weeks"
871,est_q_ebt_low,Lowest analyst estimate of EBITDA regarding the next quarter
872,est_q_ebt_low_3mth_ago,"Lowest analyst estimate of EBITDA regarding the next quarter, made in past 3 months"
873,est_q_ebt_low_4wks_ago,"Lowest analyst estimate of EBITDA regarding the next quarter, made in past 4 weeks"
874,est_q_ebt_lowered_1wk,"Number of lowered analyst estimate of EBITDA regarding the next quarter, since last weekly update"
875,est_q_ebt_lowerednum_1mth,"Number of lowered analyst estimate of EBITDA regarding the next quarter, since last montly update"
876,est_q_ebt_lowerednum_4wks,"Number of lowered analyst estimate of EBITDA regarding the next quarter, where old and new estimate were made in past 4 weeks"
877,est_q_ebt_mean,Mean analyst estimate of EBITDA regarding the next quarter
878,est_q_ebt_mean_28d,"Mean analyst estimate of EBITDA regarding the next quarter, made in the last 28 days"
879,est_q_ebt_mean_3mth_ago,"Mean analyst estimate of EBITDA regarding the next quarter, 3 made in past 3 months"
880,est_q_ebt_mean_4wks_ago,"Mean analyst estimate of EBITDA regarding the next quarter, made in past 4 weeks"
881,est_q_ebt_median,Median analyst estimate of EBITDA regarding the next quarter
882,est_q_ebt_median_3mth_ago,"Median analyst estimate of EBITDA regarding the next quarter, made in past 3 months"
883,est_q_ebt_median_4wks_ago,"Median analyst estimate of EBITDA regarding the next quarter, made in past 4 weeks"
884,est_q_ebt_num,Number of analyst estimate of EBITDA regarding the next quarter
885,est_q_ebt_num_28d,"Number of analyst estimate of EBITDA regarding the next quarter, made in the last 28 days"
886,est_q_ebt_num_3mth_ago,"Number of analyst estimate of EBITDA regarding the next quarter, made in past 3 months"
887,est_q_ebt_num_4wks_ago,"Number of analyst estimate of EBITDA regarding the next quarter, where old and new estimate were made in past 4 weeks"
888,est_q_ebt_raised_1wk,"Number of raised analyst estimate of EBITDA regarding the next quarter, compared to last weekly update"
889,est_q_ebt_raisednum_1mth,"Number of raised analyst estimate of EBITDA regarding the next quarter, compared to last montly update"
890,est_q_ebt_raisednum_4wks,"Number of raised analyst estimate of EBITDA regarding the next quarter, where old and new estimate were made in past 4 weeks"
891,est_q_ebt_std,Standard deviation of analyst estimate of EBITDA regarding the next quarter
892,est_q_ebt_std_28d,"Standard deviation of the analyst estimate of EBITDA regarding the next quarter, made in the last 28 days"
893,est_q_ebt_std_3mth_ago,"Standard deviation of the analyst estimate of EBITDA regarding the next quarter, made in past 3 months"
894,est_q_ebt_std_4wks_ago,"Standard deviation of the analyst estimate of EBITDA regarding the next quarter, made in past 4 weeks"
895,est_q_ent_high,Highest analyst estimate of enterprise value regarding the next quarter
896,est_q_ent_low,Lowest analyst estimate of enterprise value regarding the next quarter
897,est_q_ent_lowered_1wk,"Number of lowered analyst estimate of enterprise value regarding the next quarter, since last weekly update"
898,est_q_ent_lowerednum_1mth,"Number of lowered analyst estimate of enterprise value regarding the next quarter, since last montly update"
899,est_q_ent_lowerednum_4wks,"Number of lowered analyst estimate of enterprise value regarding the next quarter, where old and new estimate were made in past 4 weeks"
900,est_q_ent_mean,Mean analyst estimate of enterprise value regarding the next quarter
901,est_q_ent_median,Median analyst estimate of enterprise value regarding the next quarter
902,est_q_ent_num,Number of analyst estimate of enterprise value regarding the next quarter
903,est_q_ent_num_28d,"Number of analyst estimate of enterprise value regarding the next quarter, made in the last 28 days"
904,est_q_ent_num_3mth_ago,"Number of analyst estimate of enterprise value regarding the next quarter, made in past 3 months"
905,est_q_ent_num_4wks_ago,"Number of analyst estimate of enterprise value regarding the next quarter, where old and new estimate were made in past 4 weeks"
906,est_q_ent_raised_1wk,"Number of raised analyst estimate of enterprise value regarding the next quarter, compared to last weekly update"
907,est_q_ent_raisednum_1mth,"Number of raised analyst estimate of enterprise value regarding the next quarter, compared to last montly update"
908,est_q_ent_raisednum_4wks,"Number of raised analyst estimate of enterprise value regarding the next quarter, where old and new estimate were made in past 4 weeks"
909,est_q_eps_high,Highest analyst estimate of earnings per share regarding the next quarter
910,est_q_eps_high_3mth_ago,"Highest analyst estimate of earnings per share regarding the next quarter, made in past 3 months"
911,est_q_eps_high_4wks_ago,"Highest analyst estimate of earnings per share regarding the next quarter, made in past 4 weeks"
912,est_q_eps_low,Lowest analyst estimate of earnings per share regarding the next quarter
913,est_q_eps_low_3mth_ago,"Lowest analyst estimate of earnings per share regarding the next quarter, made in past 3 months"
914,est_q_eps_low_4wks_ago,"Lowest analyst estimate of earnings per share regarding the next quarter, made in past 4 weeks"
915,est_q_eps_lowered_1wk,"Number of lowered analyst estimate of earnings per share regarding the next quarter, since last weekly update"
916,est_q_eps_lowerednum_1mth,"Number of lowered analyst estimate of earnings per share regarding the next quarter, since last montly update"
917,est_q_eps_lowerednum_4wks,"Number of lowered analyst estimate of earnings per share regarding the next quarter, where old and new estimate were made in past 4 weeks"
918,est_q_eps_mean,Mean analyst estimate of earnings per share regarding the next quarter
919,est_q_eps_mean_28d,"Mean analyst estimate of earnings per share regarding the next quarter, made in the last 28 days"
920,est_q_eps_mean_3mth_ago,"Mean analyst estimate of earnings per share regarding the next quarter, 3 made in past 3 months"
921,est_q_eps_mean_4wks_ago,"Mean analyst estimate of earnings per share regarding the next quarter, made in past 4 weeks"
922,est_q_eps_median,Median analyst estimate of earnings per share regarding the next quarter
923,est_q_eps_median_3mth_ago,"Median analyst estimate of earnings per share regarding the next quarter, made in past 3 months"
924,est_q_eps_median_4wks_ago,"Median analyst estimate of earnings per share regarding the next quarter, made in past 4 weeks"
925,est_q_eps_num,Number of analyst estimate of earnings per share regarding the next quarter
926,est_q_eps_num_28d,"Number of analyst estimate of earnings per share regarding the next quarter, made in the last 28 days"
927,est_q_eps_num_3mth_ago,"Number of analyst estimate of earnings per share regarding the next quarter, made in past 3 months"
928,est_q_eps_num_4wks_ago,"Number of analyst estimate of earnings per share regarding the next quarter, where old and new estimate were made in past 4 weeks"
929,est_q_eps_raised_1wk,"Number of raised analyst estimate of earnings per share regarding the next quarter, compared to last weekly update"
930,est_q_eps_raisednum_1mth,"Number of raised analyst estimate of earnings per share regarding the next quarter, compared to last montly update"
931,est_q_eps_raisednum_4wks,"Number of raised analyst estimate of earnings per share regarding the next quarter, where old and new estimate were made in past 4 weeks"
932,est_q_eps_std,Standard deviation of analyst estimate of earnings per share regarding the next quarter
933,est_q_eps_std_28d,"Standard deviation of the analyst estimate of earnings per share regarding the next quarter, made in the last 28 days"
934,est_q_eps_std_3mth_ago,"Standard deviation of the analyst estimate of earnings per share regarding the next quarter, made in past 3 months"
935,est_q_eps_std_4wks_ago,"Standard deviation of the analyst estimate of earnings per share regarding the next quarter, made in past 4 weeks"
936,est_q_fcf_high,Highest analyst estimate of free cash flow per share regarding the next quarter
937,est_q_fcf_high_3mth_ago,"Highest analyst estimate of free cash flow per share regarding the next quarter, made in past 3 months"
938,est_q_fcf_high_4wks_ago,"Highest analyst estimate of free cash flow per share regarding the next quarter, made in past 4 weeks"
939,est_q_fcf_low,Lowest analyst estimate of free cash flow per share regarding the next quarter
940,est_q_fcf_low_3mth_ago,"Lowest analyst estimate of free cash flow per share regarding the next quarter, made in past 3 months"
941,est_q_fcf_low_4wks_ago,"Lowest analyst estimate of free cash flow per share regarding the next quarter, made in past 4 weeks"
942,est_q_fcf_lowered_1wk,"Number of lowered analyst estimate of free cash flow per share regarding the next quarter, since last weekly update"
943,est_q_fcf_lowerednum_1mth,"Number of lowered analyst estimate of free cash flow per share regarding the next quarter, since last montly update"
944,est_q_fcf_lowerednum_4wks,"Number of lowered analyst estimate of free cash flow per share regarding the next quarter, where old and new estimate were made in past 4 weeks"
945,est_q_fcf_mean,Mean analyst estimate of free cash flow per share regarding the next quarter
946,est_q_fcf_mean_28d,"Mean analyst estimate of free cash flow per share regarding the next quarter, made in the last 28 days"
947,est_q_fcf_mean_3mth_ago,"Mean analyst estimate of free cash flow per share regarding the next quarter, 3 made in past 3 months"
948,est_q_fcf_mean_4wks_ago,"Mean analyst estimate of free cash flow per share regarding the next quarter, made in past 4 weeks"
949,est_q_fcf_median,Median analyst estimate of free cash flow per share regarding the next quarter
950,est_q_fcf_median_3mth_ago,"Median analyst estimate of free cash flow per share regarding the next quarter, made in past 3 months"
951,est_q_fcf_median_4wks_ago,"Median analyst estimate of free cash flow per share regarding the next quarter, made in past 4 weeks"
952,est_q_fcf_num,Number of analyst estimate of free cash flow per share regarding the next quarter
953,est_q_fcf_num_28d,"Number of analyst estimate of free cash flow per share regarding the next quarter, made in the last 28 days"
954,est_q_fcf_num_3mth_ago,"Number of analyst estimate of free cash flow per share regarding the next quarter, made in past 3 months"
955,est_q_fcf_num_4wks_ago,"Number of analyst estimate of free cash flow per share regarding the next quarter, where old and new estimate were made in past 4 weeks"
956,est_q_fcf_raised_1wk,"Number of raised analyst estimate of free cash flow per share regarding the next quarter, compared to last weekly update"
957,est_q_fcf_raisednum_1mth,"Number of raised analyst estimate of free cash flow per share regarding the next quarter, compared to last montly update"
958,est_q_fcf_raisednum_4wks,"Number of raised analyst estimate of free cash flow per share regarding the next quarter, where old and new estimate were made in past 4 weeks"
959,est_q_gps_high,Highest analyst estimate of GAAP earnings per share regarding the next quarter
960,est_q_gps_high_3mth_ago,"Highest analyst estimate of GAAP earnings per share regarding the next quarter, made in past 3 months"
961,est_q_gps_high_4wks_ago,"Highest analyst estimate of GAAP earnings per share regarding the next quarter, made in past 4 weeks"
962,est_q_gps_low,Lowest analyst estimate of GAAP earnings per share regarding the next quarter
963,est_q_gps_low_3mth_ago,"Lowest analyst estimate of GAAP earnings per share regarding the next quarter, made in past 3 months"
964,est_q_gps_low_4wks_ago,"Lowest analyst estimate of GAAP earnings per share regarding the next quarter, made in past 4 weeks"
965,est_q_gps_lowered_1wk,"Number of lowered analyst estimate of GAAP earnings per share regarding the next quarter, since last weekly update"
966,est_q_gps_lowerednum_1mth,"Number of lowered analyst estimate of GAAP earnings per share regarding the next quarter, since last montly update"
967,est_q_gps_lowerednum_4wks,"Number of lowered analyst estimate of GAAP earnings per share regarding the next quarter, where old and new estimate were made in past 4 weeks"
968,est_q_gps_mean,Mean analyst estimate of GAAP earnings per share regarding the next quarter
969,est_q_gps_mean_28d,"Mean analyst estimate of GAAP earnings per share regarding the next quarter, made in the last 28 days"
970,est_q_gps_mean_3mth_ago,"Mean analyst estimate of GAAP earnings per share regarding the next quarter, 3 made in past 3 months"
971,est_q_gps_mean_4wks_ago,"Mean analyst estimate of GAAP earnings per share regarding the next quarter, made in past 4 weeks"
972,est_q_gps_median,Median analyst estimate of GAAP earnings per share regarding the next quarter
973,est_q_gps_median_3mth_ago,"Median analyst estimate of GAAP earnings per share regarding the next quarter, made in past 3 months"
974,est_q_gps_median_4wks_ago,"Median analyst estimate of GAAP earnings per share regarding the next quarter, made in past 4 weeks"
975,est_q_gps_num,Number of analyst estimate of GAAP earnings per share regarding the next quarter
976,est_q_gps_num_28d,"Number of analyst estimate of GAAP earnings per share regarding the next quarter, made in the last 28 days"
977,est_q_gps_num_3mth_ago,"Number of analyst estimate of GAAP earnings per share regarding the next quarter, made in past 3 months"
978,est_q_gps_num_4wks_ago,"Number of analyst estimate of GAAP earnings per share regarding the next quarter, where old and new estimate were made in past 4 weeks"
979,est_q_gps_raised_1wk,"Number of raised analyst estimate of GAAP earnings per share regarding the next quarter, compared to last weekly update"
980,est_q_gps_raisednum_1mth,"Number of raised analyst estimate of GAAP earnings per share regarding the next quarter, compared to last montly update"
981,est_q_gps_raisednum_4wks,"Number of raised analyst estimate of GAAP earnings per share regarding the next quarter, where old and new estimate were made in past 4 weeks"
982,est_q_gps_std,Standard deviation of analyst estimate of GAAP earnings per share regarding the next quarter
983,est_q_gps_std_28d,"Standard deviation of the analyst estimate of GAAP earnings per share regarding the next quarter, made in the last 28 days"
984,est_q_gps_std_3mth_ago,"Standard deviation of the analyst estimate of GAAP earnings per share regarding the next quarter, made in past 3 months"
985,est_q_gps_std_4wks_ago,"Standard deviation of the analyst estimate of GAAP earnings per share regarding the next quarter, made in past 4 weeks"
986,est_q_grm_high,Highest analyst estimate of gross margin in percent regarding the next quarter
987,est_q_grm_high_3mth_ago,"Highest analyst estimate of gross margin in percent regarding the next quarter, made in past 3 months"
988,est_q_grm_high_4wks_ago,"Highest analyst estimate of gross margin in percent regarding the next quarter, made in past 4 weeks"
989,est_q_grm_low,Lowest analyst estimate of gross margin in percent regarding the next quarter
990,est_q_grm_low_3mth_ago,"Lowest analyst estimate of gross margin in percent regarding the next quarter, made in past 3 months"
991,est_q_grm_low_4wks_ago,"Lowest analyst estimate of gross margin in percent regarding the next quarter, made in past 4 weeks"
992,est_q_grm_lowered_1wk,"Number of lowered analyst estimate of gross margin in percent regarding the next quarter, since last weekly update"
993,est_q_grm_lowerednum_1mth,"Number of lowered analyst estimate of gross margin in percent regarding the next quarter, since last montly update"
994,est_q_grm_lowerednum_4wks,"Number of lowered analyst estimate of gross margin in percent regarding the next quarter, where old and new estimate were made in past 4 weeks"
995,est_q_grm_mean,Mean analyst estimate of gross margin in percent regarding the next quarter
996,est_q_grm_mean_28d,"Mean analyst estimate of gross margin in percent regarding the next quarter, made in the last 28 days"
997,est_q_grm_mean_3mth_ago,"Mean analyst estimate of gross margin in percent regarding the next quarter, 3 made in past 3 months"
998,est_q_grm_mean_4wks_ago,"Mean analyst estimate of gross margin in percent regarding the next quarter, made in past 4 weeks"
999,est_q_grm_median,Median analyst estimate of gross margin in percent regarding the next quarter
1000,est_q_grm_median_3mth_ago,"Median analyst estimate of gross margin in percent regarding the next quarter, made in past 3 months"
1001,est_q_grm_median_4wks_ago,"Median analyst estimate of gross margin in percent regarding the next quarter, made in past 4 weeks"
1002,est_q_grm_num,Number of analyst estimate of gross margin in percent regarding the next quarter
1003,est_q_grm_num_28d,"Number of analyst estimate of gross margin in percent regarding the next quarter, made in the last 28 days"
1004,est_q_grm_num_3mth_ago,"Number of analyst estimate of gross margin in percent regarding the next quarter, made in past 3 months"
1005,est_q_grm_num_4wks_ago,"Number of analyst estimate of gross margin in percent regarding the next quarter, where old and new estimate were made in past 4 weeks"
1006,est_q_grm_raised_1wk,"Number of raised analyst estimate of gross margin in percent regarding the next quarter, compared to last weekly update"
1007,est_q_grm_raisednum_1mth,"Number of raised analyst estimate of gross margin in percent regarding the next quarter, compared to last montly update"
1008,est_q_grm_raisednum_4wks,"Number of raised analyst estimate of gross margin in percent regarding the next quarter, where old and new estimate were made in past 4 weeks"
1009,est_q_grm_std,Standard deviation of analyst estimate of gross margin in percent regarding the next quarter
1010,est_q_grm_std_28d,"Standard deviation of the analyst estimate of gross margin in percent regarding the next quarter, made in the last 28 days"
1011,est_q_grm_std_3mth_ago,"Standard deviation of the analyst estimate of gross margin in percent regarding the next quarter, made in past 3 months"
1012,est_q_grm_std_4wks_ago,"Standard deviation of the analyst estimate of gross margin in percent regarding the next quarter, made in past 4 weeks"
1013,est_q_nav_high,Highest analyst estimate of net asset value regarding the next quarter
1014,est_q_nav_high_3mth_ago,"Highest analyst estimate of net asset value regarding the next quarter, made in past 3 months"
1015,est_q_nav_high_4wks_ago,"Highest analyst estimate of net asset value regarding the next quarter, made in past 4 weeks"
1016,est_q_nav_low,Lowest analyst estimate of net asset value regarding the next quarter
1017,est_q_nav_low_3mth_ago,"Lowest analyst estimate of net asset value regarding the next quarter, made in past 3 months"
1018,est_q_nav_low_4wks_ago,"Lowest analyst estimate of net asset value regarding the next quarter, made in past 4 weeks"
1019,est_q_nav_lowered_1wk,"Number of lowered analyst estimate of net asset value regarding the next quarter, since last weekly update"
1020,est_q_nav_lowerednum_1mth,"Number of lowered analyst estimate of net asset value regarding the next quarter, since last montly update"
1021,est_q_nav_lowerednum_4wks,"Number of lowered analyst estimate of net asset value regarding the next quarter, where old and new estimate were made in past 4 weeks"
1022,est_q_nav_mean,Mean analyst estimate of net asset value regarding the next quarter
1023,est_q_nav_mean_28d,"Mean analyst estimate of net asset value regarding the next quarter, made in the last 28 days"
1024,est_q_nav_mean_3mth_ago,"Mean analyst estimate of net asset value regarding the next quarter, 3 made in past 3 months"
1025,est_q_nav_mean_4wks_ago,"Mean analyst estimate of net asset value regarding the next quarter, made in past 4 weeks"
1026,est_q_nav_median,Median analyst estimate of net asset value regarding the next quarter
1027,est_q_nav_median_3mth_ago,"Median analyst estimate of net asset value regarding the next quarter, made in past 3 months"
1028,est_q_nav_median_4wks_ago,"Median analyst estimate of net asset value regarding the next quarter, made in past 4 weeks"
1029,est_q_nav_num,Number of analyst estimate of net asset value regarding the next quarter
1030,est_q_nav_num_28d,"Number of analyst estimate of net asset value regarding the next quarter, made in the last 28 days"
1031,est_q_nav_num_3mth_ago,"Number of analyst estimate of net asset value regarding the next quarter, made in past 3 months"
1032,est_q_nav_num_4wks_ago,"Number of analyst estimate of net asset value regarding the next quarter, where old and new estimate were made in past 4 weeks"
1033,est_q_nav_raised_1wk,"Number of raised analyst estimate of net asset value regarding the next quarter, compared to last weekly update"
1034,est_q_nav_raisednum_1mth,"Number of raised analyst estimate of net asset value regarding the next quarter, compared to last montly update"
1035,est_q_nav_raisednum_4wks,"Number of raised analyst estimate of net asset value regarding the next quarter, where old and new estimate were made in past 4 weeks"
1036,est_q_nav_std,Standard deviation of analyst estimate of net asset value regarding the next quarter
1037,est_q_nav_std_28d,"Standard deviation of the analyst estimate of net asset value regarding the next quarter, made in the last 28 days"
1038,est_q_nav_std_3mth_ago,"Standard deviation of the analyst estimate of net asset value regarding the next quarter, made in past 3 months"
1039,est_q_nav_std_4wks_ago,"Standard deviation of the analyst estimate of net asset value regarding the next quarter, made in past 4 weeks"
1040,est_q_ndt_high,Highest analyst estimate of net debt regarding the next quarter
1041,est_q_ndt_high_3mth_ago,"Highest analyst estimate of net debt regarding the next quarter, made in past 3 months"
1042,est_q_ndt_high_4wks_ago,"Highest analyst estimate of net debt regarding the next quarter, made in past 4 weeks"
1043,est_q_ndt_low,Lowest analyst estimate of net debt regarding the next quarter
1044,est_q_ndt_low_3mth_ago,"Lowest analyst estimate of net debt regarding the next quarter, made in past 3 months"
1045,est_q_ndt_low_4wks_ago,"Lowest analyst estimate of net debt regarding the next quarter, made in past 4 weeks"
1046,est_q_ndt_lowered_1wk,"Number of lowered analyst estimate of net debt regarding the next quarter, since last weekly update"
1047,est_q_ndt_lowerednum_1mth,"Number of lowered analyst estimate of net debt regarding the next quarter, since last montly update"
1048,est_q_ndt_lowerednum_4wks,"Number of lowered analyst estimate of net debt regarding the next quarter, where old and new estimate were made in past 4 weeks"
1049,est_q_ndt_mean,Mean analyst estimate of net debt regarding the next quarter
1050,est_q_ndt_mean_28d,"Mean analyst estimate of net debt regarding the next quarter, made in the last 28 days"
1051,est_q_ndt_mean_3mth_ago,"Mean analyst estimate of net debt regarding the next quarter, 3 made in past 3 months"
1052,est_q_ndt_mean_4wks_ago,"Mean analyst estimate of net debt regarding the next quarter, made in past 4 weeks"
1053,est_q_ndt_median,Median analyst estimate of net debt regarding the next quarter
1054,est_q_ndt_median_3mth_ago,"Median analyst estimate of net debt regarding the next quarter, made in past 3 months"
1055,est_q_ndt_median_4wks_ago,"Median analyst estimate of net debt regarding the next quarter, made in past 4 weeks"
